file_name,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
khh6glbn0ip51_processed_1,khh6glbn0ip51,3,0,"screaming, giggling.",0,0,0,"The children are screaming, but in excitement."
khh6glbn0ip51_processed_2,khh6glbn0ip51,3,0,giggling,0,0,0,No aggression heard in the audio file.
kimd39lc5cv61_processed_0,kimd39lc5cv61,5,2,wind blowing,0,0,0,There is no aggression heard in the audio file
kimd39lc5cv61_processed_1,kimd39lc5cv61,5,3,voice on radio,0,0,0,There is no aggression heard in the audio file
kimd39lc5cv61_processed_2,kimd39lc5cv61,5,3,,1,1,0,The lady raises her voice a little
kimd39lc5cv61_processed_3,kimd39lc5cv61,5,3,Voice on radio,1,1,0,One of the women raises her voice.
kimd39lc5cv61_processed_4,kimd39lc5cv61,5,3,,1,1,0,One of the women raises her voice
krrvkof915n51_processed_0,krrvkof915n51,4,2,chatter,2,2,0,The girl is yelling and uses abusive language.
krrvkof915n51_processed_1,krrvkof915n51,4,2,"yelling, chatter",2,2,0,The girl is yelling aggressive and uses abusive language
krrvkof915n51_processed_2,krrvkof915n51,4,2,chatter,2,2,0,The girl is yelling aggressively
krrvkof915n51_processed_3,krrvkof915n51,4,2,chatter,2,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_0,kyf5hxmsapc61,8,4,,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_1,kyf5hxmsapc61,8,4,chatter,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_2,kyf5hxmsapc61,8,4,chatter,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_3,kyf5hxmsapc61,8,4,chatter,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_4,kyf5hxmsapc61,8,4,,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_5,kyf5hxmsapc61,8,4,,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_6,kyf5hxmsapc61,8,4,,0,0,0,There is no aggression heard in the audio file
kyf5hxmsapc61_processed_7,kyf5hxmsapc61,8,4,,0,0,0,There is no aggression heard in the audio file
kzdw1tdt7zk51_processed_0,kzdw1tdt7zk51,3,2,laughing,0,0,0,There is no aggression heard in the audio file
kzdw1tdt7zk51_processed_1,kzdw1tdt7zk51,3,2,"laughing, screaming",0,0,0,"The screaming is not in distress, but just an extension of the laughing"
kzdw1tdt7zk51_processed_2,kzdw1tdt7zk51,3,2,"laughing, car driving",0,0,0,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_0,l0b28n2jmnx51,7,0,"loud music, crowd singing",0,0,1,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_1,l0b28n2jmnx51,7,0,"loud music,  crowd singing",0,0,1,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_2,l0b28n2jmnx51,7,0,"loud music, crowd singing, chatter",0,0,1,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_3,l0b28n2jmnx51,7,0,"loud music, crowd singing, chatter",0,0,1,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_4,l0b28n2jmnx51,7,0,"loud music, crowd singing, chatter",0,0,1,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_5,l0b28n2jmnx51,7,0,"loud music, crwod singing, chatter",0,0,1,There is no aggression heard in the audio file
l0b28n2jmnx51_processed_6,l0b28n2jmnx51,7,0,"loud music, chatter",0,0,1,There is no aggression heard in the audio file
l1jhg9hs0ub61_processed_0,l1jhg9hs0ub61,5,1,laughing,1,1,0,The man raises his voice a little at the start.
l1jhg9hs0ub61_processed_1,l1jhg9hs0ub61,5,1,laughing,1,0,0,There is no aggression heard in the audio file
l1jhg9hs0ub61_processed_2,l1jhg9hs0ub61,5,1,"laughing, cheering, dinging, music",1,0,1,There is no aggression heard in the audio file
l1jhg9hs0ub61_processed_3,l1jhg9hs0ub61,5,1,"laughing, cheering, dinging, music, clapping",1,0,1,There is no aggression heard in the audio file
l1jhg9hs0ub61_processed_4,l1jhg9hs0ub61,5,1,"laughing, cheering, dinging, music, clapping",1,0,1,There is no aggression heard in the audio file
l2mjvi42vri51_processed_0,l2mjvi42vri51,5,3,"loud music, laughing, chatter",0,0,1,There is no aggression heard in the audio file
l2mjvi42vri51_processed_1,l2mjvi42vri51,5,3,"loud music, laughing, chatter",0,0,1,There is no aggression heard in the audio file
l2mjvi42vri51_processed_2,l2mjvi42vri51,5,3,"loud music, laughing, chatter",0,0,1,There is no aggression heard in the audio file
l2mjvi42vri51_processed_3,l2mjvi42vri51,5,3,"loud music, chatter, beeping",0,0,1,There is no aggression heard in the audio file
l2mjvi42vri51_processed_4,l2mjvi42vri51,5,3,"loud music, chatter",0,0,1,The woman raises her voice in joy
l55kkjq5hme71_processed_0,l55kkjq5hme71,22,3,"beeping, chatter",3,3,0,One man sounds aggressive and threatening
l55kkjq5hme71_processed_3,l55kkjq5hme71,22,4,"beeping, yelling",3,2,0,The man sounds aggressive and threatening
l55kkjq5hme71_processed_4,l55kkjq5hme71,22,4,"beeping, yelling",3,3,0,The man sounds aggressive and threatening
l55kkjq5hme71_processed_5,l55kkjq5hme71,22,4,yelling,3,2,0,The woman is yelling and distressed
l55kkjq5hme71_processed_6,l55kkjq5hme71,22,4,"beeping, yelling",3,2,0,There is yelling in the clip. The man sounds aggressive
l55kkjq5hme71_processed_7,l55kkjq5hme71,22,4,"beeping, yelling",3,3,0,The man is aggressive and threatening. He yells and uses abusive language
l55kkjq5hme71_processed_8,l55kkjq5hme71,22,4,"beeping, yelling",3,2,0,The man yells aggressively
l55kkjq5hme71_processed_9,l55kkjq5hme71,22,5,"sirens, water running",3,2,0,The woman yells aggressively. The man speaks aggressively in a raised voice
l55kkjq5hme71_processed_10,l55kkjq5hme71,22,5,sirens,3,3,0,The woman yells aggressively and threateningly
l55kkjq5hme71_processed_11,l55kkjq5hme71,22,5,"sirens, beeping",3,2,0,The man yells aggressively
l55kkjq5hme71_processed_12,l55kkjq5hme71,22,5,gunshots,3,2,0,The man yells and is aggressive
l55kkjq5hme71_processed_13,l55kkjq5hme71,22,5,beeping,3,1,0,The man is aggressive and uses abusive language
l55kkjq5hme71_processed_14,l55kkjq5hme71,22,5,"water running, dog barking",3,2,0,The woman yells aggressively. A man raises his voice and is aggressive
l55kkjq5hme71_processed_15,l55kkjq5hme71,22,5,"beeping, chatter, sirens",3,2,0,The man yells and is aggressive
l55kkjq5hme71_processed_16,l55kkjq5hme71,22,5,"sirens, yelling, beeping, gunshots",3,2,0,The woman yells aggressively or is on distress
l55kkjq5hme71_processed_17,l55kkjq5hme71,22,5,"gunshots, dog barking, yelling",3,2,0,A girl is in distress and yells
l55kkjq5hme71_processed_18,l55kkjq5hme71,22,5,yelling,3,2,0,The woman and the man yell aggressively at each other
l55kkjq5hme71_processed_19,l55kkjq5hme71,22,5,"yelling, beeping",3,3,0,The woman yells aggressively and threateningly
l55kkjq5hme71_processed_20,l55kkjq5hme71,22,5,"beeping, yelling, gunshots, chatter",3,3,0,The man yells aggressively and threateningly. He uses abusive language.
l55kkjq5hme71_processed_21,l55kkjq5hme71,22,5,"yelling, beeping, screaming",3,3,0,The woman screams and is distressed
l7m9wc4jw0k61_processed_0,l7m9wc4jw0k61,1,2,"laughing, chatter",0,0,0,There is no aggression heard in the audio file
l9wqkwwvmeh51_processed_0,l9wqkwwvmeh51,4,3,,2,2,0,The man and woman are yelling aggressively at each other
l9wqkwwvmeh51_processed_1,l9wqkwwvmeh51,4,3,laughing,2,2,0,The man and the woman yell at each other aggressively
l9wqkwwvmeh51_processed_2,l9wqkwwvmeh51,4,3,,2,2,0,The man and the woman yell at each other aggressively. The man uses abusive language
l9wqkwwvmeh51_processed_3,l9wqkwwvmeh51,4,3,music,2,2,0,The man and the woman yell at each other aggressively. One man uses suggestive language.
lcon21qheeu61_processed_0,lcon21qheeu61,9,3,,1,0,0,No aggression heard in the audio file.
lcon21qheeu61_processed_1,lcon21qheeu61,9,3,"notification, clapping, cheering",1,0,0,"The raised voices are not aggressive, but happy"
lcon21qheeu61_processed_2,lcon21qheeu61,9,3,,1,0,0,No aggression heard in the audio file.
lcon21qheeu61_processed_3,lcon21qheeu61,9,3,"clapping, yelling",1,1,0,One woman sounds a little aggressive when speaking
lcon21qheeu61_processed_4,lcon21qheeu61,9,3,"clapping, chatter",1,0,0,No aggression heard in the audio file.
lcon21qheeu61_processed_5,lcon21qheeu61,9,3,"cheering, screaming, yelling",1,0,0,The screaming and yelling is cheerful
lcon21qheeu61_processed_6,lcon21qheeu61,9,3,"crumpling/shuffling, chatter",1,0,0,No aggression heard in the audio file.
lcon21qheeu61_processed_7,lcon21qheeu61,9,3,crumpling/shuffling.,1,0,0,No aggression heard in the audio file
lcon21qheeu61_processed_8,lcon21qheeu61,9,3,,1,0,0,No aggression hear in the audio file.
ld05uslat3n51_processed_4,ld05uslat3n51,5,0,"popping, flares, yelling",2,2,1,The background yelling sounds aggressive
lfdoom4uwse61_processed_0,lfdoom4uwse61,3,2,music,0,0,0,No aggression heard in the audio file.
lfdoom4uwse61_processed_1,lfdoom4uwse61,3,2,"laughing, music",0,0,0,No aggression heard in the audio file.
lfdoom4uwse61_processed_2,lfdoom4uwse61,3,2,"laughing, music",0,0,0,No aggression heard in the audio clip.
lfg4iexhiys61_processed_0,lfg4iexhiys61,9,3,"chatter, personal radio beeping",1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_1,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_2,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_3,lfg4iexhiys61,9,3,chatter,1,1,0,One man in the background sounds a little threatening
lfg4iexhiys61_processed_4,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_5,lfg4iexhiys61,9,3,"chatter, thuds",1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_6,lfg4iexhiys61,9,3,chatter,1,0,0,"The person raises their voice, but in excitement"
lfg4iexhiys61_processed_7,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_8,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_0,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_1,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_2,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_3,lh3iydldr7b61,12,3,,1,1,0,Some people are raising their voice aggressively
lh3iydldr7b61_processed_4,lh3iydldr7b61,12,3,laughing,1,1,0,Some people are raising their voice aggressively
lh3iydldr7b61_processed_5,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_6,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_7,lh3iydldr7b61,12,3,,1,1,0,The woman speaks with a raised voice
lh3iydldr7b61_processed_8,lh3iydldr7b61,12,3,,1,1,0,The woman raises her voice aggressively
lh3iydldr7b61_processed_9,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_10,lh3iydldr7b61,12,3,,1,1,0,The woman begins to raise her voice aggressively
lh3iydldr7b61_processed_11,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_0,lirb4nup0oy51,5,3,cars passing,1,1,0,The man raises his voice aggressively.
lirb4nup0oy51_processed_1,lirb4nup0oy51,5,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_2,lirb4nup0oy51,5,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_3,lirb4nup0oy51,5,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_4,lirb4nup0oy51,5,3,car driving,1,0,0,There is no aggression heard in the audio file
lkn93q30qvc61_processed_1,lkn93q30qvc61,3,4,yelling,3,3,1,One man yells aggressively and threateningly. Others use abusive language
lkn93q30qvc61_processed_2,lkn93q30qvc61,3,4,yelling,3,3,1,People in the crowd are aggressive or possibly distressed. One man uses abusive language
lmx1eh0uqn171_processed_0,lmx1eh0uqn171,20,4,"chatter, yelling",1,1,0,People are aggressively raising their voices
lmx1eh0uqn171_processed_1,lmx1eh0uqn171,20,4,"chatter, yelling, laughing",1,1,0,People are aggressively raising their voices
lng2m9l4j2w61_processed_0,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_1,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_2,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_3,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_4,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_5,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lpg39tdh1bv51_processed_0,lpg39tdh1bv51,4,6,,0,0,1,
lpg39tdh1bv51_processed_1,lpg39tdh1bv51,4,6,,0,0,1,excessive laughing
lpg39tdh1bv51_processed_2,lpg39tdh1bv51,4,6,,0,0,1,excessive laughing
ltdu6anws3m61_processed_0,ltdu6anws3m61,4,2,,1,1,0,
ltdu6anws3m61_processed_1,ltdu6anws3m61,4,2,,1,1,0,
ltdu6anws3m61_processed_2,ltdu6anws3m61,4,2,,1,0,0,
ltdu6anws3m61_processed_3,ltdu6anws3m61,4,2,,1,1,0,
lucypf71qsq61_processed_0,lucypf71qsq61,2,3,Car braking,0,0,0,car screeching
lucypf71qsq61_processed_1,lucypf71qsq61,2,3,,0,0,0,sounds like a news channel
lw7oinwrkce61_processed_0,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_1,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_2,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_3,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_4,lw7oinwrkce61,7,15,crowd sound,0,0,0,Intro music
lw7oinwrkce61_processed_5,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_6,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lx077nt8fw061_processed_0,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_1,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_2,lx077nt8fw061,6,1,music,0,0,1,music instruments
lx077nt8fw061_processed_3,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_4,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_5,lx077nt8fw061,6,1,music,0,0,0,music instruments
ly8o58ksw8361_processed_0,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_0,ly8o58ksw8361,14,9999,,1,0,1,
ly8o58ksw8361_processed_1,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_2,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_3,ly8o58ksw8361,14,9999,,1,1,0,
ly8o58ksw8361_processed_4,ly8o58ksw8361,14,9999,,1,1,0,
ly8o58ksw8361_processed_5,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_6,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_7,ly8o58ksw8361,14,9999,,1,1,0,
ly8o58ksw8361_processed_8,ly8o58ksw8361,14,9999,clapping,1,0,0,clapping
ly8o58ksw8361_processed_9,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_10,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_11,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_12,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_13,ly8o58ksw8361,14,9999,,1,0,0,
m0c72n06yqw51_processed_0,m0c72n06yqw51,13,9999,Shouting,2,1,1,
m0c72n06yqw51_processed_1,m0c72n06yqw51,13,9999,,2,0,0,
m0c72n06yqw51_processed_2,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_3,m0c72n06yqw51,13,9999,clapping,2,1,0,
m0c72n06yqw51_processed_4,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_5,m0c72n06yqw51,13,9999,,2,0,0,
m0c72n06yqw51_processed_6,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_7,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_8,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_9,m0c72n06yqw51,13,9999,,2,2,0,
m0c72n06yqw51_processed_10,m0c72n06yqw51,13,9999,,2,2,0,
m1vc0299apb71_processed_1,m1vc0299apb71,4,3,,2,1,0,
m1vc0299apb71_processed_2,m1vc0299apb71,4,3,,2,2,0,
m4xpc2rkprn61_processed_0,m4xpc2rkprn61,4,2,,0,0,0,
m4xpc2rkprn61_processed_1,m4xpc2rkprn61,4,2,,0,0,0,
m4xpc2rkprn61_processed_2,m4xpc2rkprn61,4,2,,0,0,0,
m4xpc2rkprn61_processed_3,m4xpc2rkprn61,4,2,,0,0,0,
m8webkagg7m61_processed_0,m8webkagg7m61,2,9999,Crowd,1,0,1,
m8webkagg7m61_processed_1,m8webkagg7m61,2,9999,crowd,1,0,1,
mcytmm3n9fn51_processed_0,mcytmm3n9fn51,3,4,,1,1,0,
mec1zmiwqbp51_processed_0,mec1zmiwqbp51,8,1,"stadium, crowd",0,0,0,
mec1zmiwqbp51_processed_1,mec1zmiwqbp51,8,1,commentator,0,0,0,crowd voice
mec1zmiwqbp51_processed_2,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_3,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_4,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_5,mec1zmiwqbp51,8,1,,0,0,0,crowd voice
mec1zmiwqbp51_processed_6,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_7,mec1zmiwqbp51,8,1,,0,0,0,
meztou6z1n571_processed_0,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_1,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_2,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_3,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_4,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_5,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_6,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_7,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_8,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_9,meztou6z1n571,10,2,,2,1,0,short clip
mj5978ktwup61_processed_0,mj5978ktwup61,24,9999,"crowd, music",0,0,1,
mj5978ktwup61_processed_1,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_2,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_3,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_4,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_5,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_6,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_7,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_8,mj5978ktwup61,24,9999,music ,0,0,0,
mj5978ktwup61_processed_9,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_10,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_11,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_12,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_13,mj5978ktwup61,24,9999,shouting,0,0,0,
mj5978ktwup61_processed_14,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_15,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_16,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_17,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_18,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_19,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_20,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_21,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_22,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_23,mj5978ktwup61,24,9999,music,0,0,0,
mjb2xa7mr9261_processed_0,mjb2xa7mr9261,1,2,,1,1,1,
mkbk8qpfj2y51_processed_0,mkbk8qpfj2y51,4,1,"clapping, cheering, laughing",1,0,0,
mkbk8qpfj2y51_processed_1,mkbk8qpfj2y51,4,1,"clapping, cheering, laughing",1,0,0,
mkbk8qpfj2y51_processed_2,mkbk8qpfj2y51,4,1,"clapping, cheering, laughing",1,0,0,
mkbk8qpfj2y51_processed_3,mkbk8qpfj2y51,4,1,"clapping, cheering, laughing",1,1,0,
mkqaqv2byus51_processed_0,mkqaqv2byus51,3,3,,0,0,0,
mkqaqv2byus51_processed_1,mkqaqv2byus51,3,3,CROWD,0,0,0,
mkqaqv2byus51_processed_2,mkqaqv2byus51,3,3,,0,0,0,
mldhqpjwf2q51_processed_0,mldhqpjwf2q51,6,3,,2,0,0,
mldhqpjwf2q51_processed_4,mldhqpjwf2q51,6,3,"shouting, crying",2,2,0,
mmdsp3lm12q61_processed_0,mmdsp3lm12q61,4,1,laugh,0,0,0,
mmdsp3lm12q61_processed_1,mmdsp3lm12q61,4,1,,0,0,0,
mmdsp3lm12q61_processed_2,mmdsp3lm12q61,4,1,,0,0,0,
mmdsp3lm12q61_processed_3,mmdsp3lm12q61,4,1,,0,0,0,
mnsrlkt6ns961_processed_0,mnsrlkt6ns961,5,3,cops siren,1,1,0,
mnsrlkt6ns961_processed_1,mnsrlkt6ns961,5,3,,1,1,0,
mnsrlkt6ns961_processed_2,mnsrlkt6ns961,5,3,,1,1,0,
mnsrlkt6ns961_processed_3,mnsrlkt6ns961,5,3,,1,1,0,
mnsrlkt6ns961_processed_4,mnsrlkt6ns961,5,3,,1,1,0,
mnzuaeug89y61_processed_0,mnzuaeug89y61,2,1,gunshots,3,3,0,
mnzuaeug89y61_processed_1,mnzuaeug89y61,2,1,gunshots,3,3,0,
mpg48m5spaq51_processed_0,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_1,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_2,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_3,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_4,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_5,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_6,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_7,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_8,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_9,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_10,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_11,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_12,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_13,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_14,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_15,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_16,mpg48m5spaq51,18,28,,0,0,0,
mpg48m5spaq51_processed_17,mpg48m5spaq51,18,28,,0,0,0,
mrkrwoz7qs971_processed_0,mrkrwoz7qs971,6,3,water splash,1,0,0,
mrkrwoz7qs971_processed_1,mrkrwoz7qs971,6,3,,1,0,0,
mrkrwoz7qs971_processed_2,mrkrwoz7qs971,6,3,water splash,1,1,0,
mrkrwoz7qs971_processed_3,mrkrwoz7qs971,6,3,"water splash, laugh",1,1,0,
mrkrwoz7qs971_processed_4,mrkrwoz7qs971,6,3,"laugh, shouting",1,1,0,
mrkrwoz7qs971_processed_5,mrkrwoz7qs971,6,3,laugh,1,0,0,
mta9j16sw7971_processed_0,mta9j16sw7971,5,2,,2,2,0,
mta9j16sw7971_processed_1,mta9j16sw7971,5,2,shouting,2,2,0,
mta9j16sw7971_processed_2,mta9j16sw7971,5,3,car horns,2,1,0,
mta9j16sw7971_processed_3,mta9j16sw7971,5,3,loud speakers,2,1,0,
mvkwg07padw61_processed_0,mvkwg07padw61,6,9999,crowd,1,0,1,
mvkwg07padw61_processed_1,mvkwg07padw61,6,9999,,1,1,0,
mvkwg07padw61_processed_2,mvkwg07padw61,6,9999,,1,0,0,
mvkwg07padw61_processed_3,mvkwg07padw61,6,9999,crowd,1,0,0,
mvkwg07padw61_processed_4,mvkwg07padw61,6,9999,music,1,0,1,
mvkwg07padw61_processed_5,mvkwg07padw61,6,9999,,1,0,0,
my29g93sck271_processed_0,my29g93sck271,6,2,music,0,0,0,
my29g93sck271_processed_1,my29g93sck271,6,2,music,0,0,0,
my29g93sck271_processed_2,my29g93sck271,6,2,music,0,0,0,
my29g93sck271_processed_3,my29g93sck271,6,2,music,0,0,0,
my29g93sck271_processed_4,my29g93sck271,6,2,music,0,0,0,
my29g93sck271_processed_5,my29g93sck271,6,2,music,0,0,0,
mym3ighjzsa71_processed_1,mym3ighjzsa71,2,2,,2,2,0,
mz9ghl1azoh61_processed_0,mz9ghl1azoh61,2,3,,0,0,0,
mz9ghl1azoh61_processed_1,mz9ghl1azoh61,2,3,,0,0,0,
n0ekog764gj61_processed_0,n0ekog764gj61,3,9999,crowd,2,2,1,
n0ekog764gj61_processed_1,n0ekog764gj61,3,9999,"crowd, shouting",2,2,1,
n1sb7uktynz51_processed_0,n1sb7uktynz51,2,2,car horns,0,0,0,
n1sb7uktynz51_processed_1,n1sb7uktynz51,2,2,,0,0,0,
n4fckc6j9vk61_processed_0,n4fckc6j9vk61,9,4,,2,1,0,
n4fckc6j9vk61_processed_1,n4fckc6j9vk61,9,4,,2,1,0,
n4fckc6j9vk61_processed_2,n4fckc6j9vk61,9,4,,2,1,0,
n4fckc6j9vk61_processed_3,n4fckc6j9vk61,9,4,,2,1,0,
n4fckc6j9vk61_processed_4,n4fckc6j9vk61,9,4,,2,2,0,
n4fckc6j9vk61_processed_5,n4fckc6j9vk61,9,4,,2,2,0,
n4fckc6j9vk61_processed_6,n4fckc6j9vk61,9,4,music,2,1,0,
n4fckc6j9vk61_processed_7,n4fckc6j9vk61,9,4,,2,1,0,
n4fckc6j9vk61_processed_8,n4fckc6j9vk61,9,4,,2,1,0,
n54pklj4xx371_processed_0,n54pklj4xx371,2,9999,motorbike engine,0,0,1,no voices
n54pklj4xx371_processed_1,n54pklj4xx371,2,9999,,0,0,1,
